JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_556|RUNNING|5-11:55:10|00:00:00|1||2G
7609647_556.batch|RUNNING|5-11:55:10|00:00:00|1||
7609647_556.extern|RUNNING|5-11:55:10|00:00:00|1||
